Entity,Code,Year,"Air pollution (total) (deaths per 100,000)","Indoor air pollution (deaths per 100,000)","Outdoor particulate matter (deaths per 100,000)","Outdoor ozone pollution (deaths per 100,000)"
Israel,ISR,2023,21.257973557981305,0.1666077301109286,19.403275411767503,2.140112888324355
Italy,ITA,2021,18.545884601295544,0.2227256195501103,16.636577874145974,2.0919457466403437
Italy,ITA,2022,17.030851166842936,0.2085635695122744,15.200145391240923,1.993213248381776
Italy,ITA,2023,16.75889407644987,0.1965403424164747,14.96445109933372,1.9669159198835424
Jamaica,JAM,2021,41.81069446917363,9.420593080582815,31.0556387058761,1.6424164776242889
Jamaica,JAM,2022,42.42710728919807,9.6201174035164,31.383811205882267,1.7398671148342957
Jamaica,JAM,2023,41.8900571294336,9.14515427212103,31.309877739220653,1.7533471485494505
Japan,JPN,2021,11.94683959182897,0.0278499882918031,10.867965698443108,1.2556439580896637
Japan,JPN,2022,11.340931868004894,0.0274117969073619,10.25140981180235,1.2564322398917156
Japan,JPN,2023,11.386092450350931,0.0263065109224913,10.292936066314338,1.2630492068524275
Jordan,JOR,2021,40.38387786693111,0.022436460147033,38.6959086215133,2.2397518434298087
Jordan,JOR,2022,39.668979892924014,0.020815215514952,37.97537363419836,2.2402489145126983
Jordan,JOR,2023,39.44835403773899,0.019318440258954,37.74667013702808,2.252344881099349
Kazakhstan,KAZ,2021,55.32692369347354,15.205873477483944,36.99953888440986,3.8173889968238655
Kazakhstan,KAZ,2022,52.639266403361646,14.36496621924081,35.15934509846769,3.764656243522236
Kazakhstan,KAZ,2023,52.12178760199129,13.207756291154098,35.86610136826719,3.695032176534758
Kenya,KEN,2021,93.82471683748318,70.28555283330451,22.382571892471,1.8707824063596017
Kenya,KEN,2022,92.0458512189266,68.2404347949249,22.641298317297217,1.8749827540557256
Kenya,KEN,2023,90.3458197679713,66.45898981234399,22.7149720098618,1.8787523831327035
Kiribati,KIR,2021,159.69672479623244,142.42358467786258,15.872468055426532,2.206265033218588
Kiribati,KIR,2022,156.12519549052615,139.87288454005076,14.81458596955032,2.240898709542784
Kiribati,KIR,2023,153.74024119230128,137.09664193188573,15.174840991496676,2.278171736300775
Kuwait,KWT,2021,35.89668303521746,0.0622528354155372,35.20830192379523,0.9229125225068664
Kuwait,KWT,2022,34.873159689520804,0.0556101447202482,34.19825417404925,0.9024512375170916
Kuwait,KWT,2023,34.78580059858391,0.0481696413916228,34.11354154738557,0.9096103153630548
Kyrgyzstan,KGZ,2021,76.46804996729315,33.57050197927248,39.13133751202521,5.09752509071788
Kyrgyzstan,KGZ,2022,71.61924985076612,31.429193266824758,36.48896667283626,4.967030077041085
Kyrgyzstan,KGZ,2023,70.16414517149336,30.610349481300183,35.81680589306334,5.000682980706406
Laos,LAO,2021,127.48326780392196,97.15036159614714,27.58098713384115,4.457311955150728
Laos,LAO,2022,123.18773306375144,93.03090001569934,27.40524145224895,4.423630270646558
Laos,LAO,2023,119.68570827941512,90.36795620126482,26.57508170605203,4.385622064331246
Latin America and Caribbean,,2021,36.617083932804064,10.148966123767517,24.750170459414697,2.1727253058554314
Latin America and Caribbean,,2022,35.575674051377845,9.79874111994172,24.035847494488817,2.1825156450496523
Latin America and Caribbean,,2023,35.29692721601916,9.337219500596774,24.20310073681484,2.199051030975699
Latvia,LVA,2021,35.63911796219938,4.490579507503074,30.660699370116557,0.5943561819603859
Latvia,LVA,2022,34.83343819832083,4.368790348795996,29.975712977429215,0.5929830366501054
Latvia,LVA,2023,34.25710938331846,4.08865710340282,29.68210194121389,0.5896895903282158
Lebanon,LBN,2021,50.708917304037215,0.012840032773836,48.38150409767855,3.0779948602370157
Lebanon,LBN,2022,49.96460711016384,0.0120159947710193,47.63390432973328,3.0720050154262446
Lebanon,LBN,2023,49.84311847644708,0.0107233950069377,47.52136779221463,3.067763471334278
Lesotho,LSO,2021,167.59947237811772,112.67068132693292,50.30479333468816,7.152840447895888
Lesotho,LSO,2022,159.1263815537874,107.93574758821026,46.63563624608221,6.961803338199279
Lesotho,LSO,2023,151.950853259576,102.01151088589702,45.49581573311914,6.753737632555517
Liberia,LBR,2021,117.01244804814183,106.56181556499476,9.865355331939718,1.0731888462509849
Liberia,LBR,2022,115.22724906603914,104.93755953163502,9.69212734155848,1.0924065275819836
Liberia,LBR,2023,113.1579595811448,102.8017220042445,9.746902896904814,1.1098103131428143
Libya,LBY,2021,70.5702903879157,0.0616047475880368,68.15907620440375,3.2924537401880856
Libya,LBY,2022,71.88861516355894,0.0552730794064077,69.43578417878827,3.3736741387191214
Libya,LBY,2023,72.78869191749322,0.0483232271440404,70.29779464103895,3.4452586334453086
Lithuania,LTU,2021,34.738008760660385,1.020798248649292,32.890370223967935,0.9900138767703268
Lithuania,LTU,2022,33.548517631413205,1.0049714829725884,31.72327206924174,0.9759572328807028
Lithuania,LTU,2023,33.17304660318631,0.9558676994521956,31.38625781138448,0.9894746968977066
Low SDI,,2021,152.12638601554184,88.75212903586556,54.9543967904457,15.662187612743685
Low SDI,,2022,150.01117853478746,86.05973414469496,55.449080914632766,15.723099900360708
Low SDI,,2023,147.31583520091914,83.00646642453317,55.82968956968671,15.613010254173318
Low-middle SDI,,2021,111.13277125037102,54.45787090295215,50.16247456215397,10.462056925419272
Low-middle SDI,,2022,108.95069190124828,52.7791714658522,49.58258913173885,10.469572697073009
Low-middle SDI,,2023,106.8536623025632,50.19592182354571,50.025097200171416,10.47808540113694
Luxembourg,LUX,2021,17.058514959679762,0.1396945127912697,14.874443707351537,2.412074923241
Luxembourg,LUX,2022,16.093345469940886,0.1328107501237376,13.948161149723443,2.357279203664949
Luxembourg,LUX,2023,15.97749926375693,0.1280380981994059,13.847322550028258,2.3458576976455654
Macedonia,MKD,2021,51.43558681813108,13.089906904559934,37.0140978025652,1.8349658180773665
Macedonia,MKD,2022,50.3714707533674,12.833529810362489,36.18091008449276,1.8507164294669276
Macedonia,MKD,2023,49.98650948279586,12.371671321681436,36.25299709568505,1.855490029447262
Madagascar,MDG,2021,160.58744343674624,142.98786597465747,16.518631800986277,1.9912638619974747
Madagascar,MDG,2022,157.4418969769692,139.75199429293087,16.602796330790472,1.9884278513617624
Madagascar,MDG,2023,155.06950760658387,137.5948620274753,16.385583803681367,1.9871289829263308
Malawi,MWI,2021,108.99976866093166,94.3321696502252,13.118063677182684,2.779900546459101
Malawi,MWI,2022,106.87315775443705,92.75919735571163,12.565455674633233,2.756548404523351
Malawi,MWI,2023,104.93508417351862,90.76202480107004,12.64438931146253,2.7201191154919884
Malaysia,MYS,2021,52.55961698389653,2.57074083006934,48.67199419119101,1.6321394864562937
Malaysia,MYS,2022,49.77763583288413,2.4551835700144493,45.96913653513528,1.657299072375143
Malaysia,MYS,2023,50.44055047327774,2.190019631350225,46.8584810995864,1.708189299470957
Maldives,MDV,2021,24.598832920852896,7.445057113348044,14.95054181615512,2.614008651961328
Maldives,MDV,2022,22.12595792113816,6.673038433711375,13.19950882592784,2.618530449718194
Maldives,MDV,2023,21.43409424046895,5.9749686911223066,13.185675766969506,2.6284370534339976
Mali,MLI,2021,107.9820457487479,92.1007972937582,14.49683530141234,2.701288483439346
Mali,MLI,2022,108.83493982493552,93.76358018833574,13.644219990593523,2.769741865030092
Mali,MLI,2023,107.07540576931817,91.68252957805905,13.935527620967727,2.810955901217647
Malta,MLT,2021,23.49562395794774,0.2961057161736934,21.805218282253136,1.698833828687947
Malta,MLT,2022,23.36082766367033,0.2929993684994352,21.615067361874136,1.75739033013047
Malta,MLT,2023,23.624933392767463,0.2786920430769312,21.86008634201036,1.7991627334607203
Marshall Islands,MHL,2021,100.30413356973897,60.86857605157189,39.32470358615386,0.1373211519987821
Marshall Islands,MHL,2022,94.94876206134676,57.57592636493268,37.22853992307412,0.1772733092171399
Marshall Islands,MHL,2023,93.04476503315009,54.75998213146287,38.104270553447485,0.219956037103515
Mauritania,MRT,2021,87.4527028033656,52.05749592781439,34.49714788281261,1.4216462215719676
Mauritania,MRT,2022,85.21598960469369,50.53742790018447,33.74617143922804,1.460350838891587
Mauritania,MRT,2023,83.84267118415103,48.321510866371206,34.56624942062528,1.4891904043059576
Mauritius,MUS,2021,49.70206151805778,3.991973260677227,45.0730707037485,0.7740245827450483
Mauritius,MUS,2022,49.17048587108204,3.739863287693072,44.778002227006354,0.7922903551556757
Mauritius,MUS,2023,48.68229856910007,3.426270276687469,44.60339225182074,0.7927852121678572
Mexico,MEX,2021,45.134731459213725,11.328643160966868,30.37690362032704,4.458798750276161
Mexico,MEX,2022,44.73708440571189,11.27709990514156,29.9876987273906,4.478883831752833
Mexico,MEX,2023,44.40708421938613,10.832114307587922,30.124273791906376,4.451257721365116
Micronesia (country),FSM,2021,92.92237475831747,60.53528773353976,32.19129671808216,0.2497846643329101
Micronesia (country),FSM,2022,91.234159044625,59.56419776958838,31.46647456041622,0.2578825720692489
Micronesia (country),FSM,2023,90.16464757813236,57.647693841868765,32.3054560085164,0.2667853277453744
Middle SDI,,2021,71.86240513497219,21.41740402823759,45.34452143571013,7.602954094060392
Middle SDI,,2022,69.55199566885182,20.744829069102856,43.64430267447793,7.576669537192396
Middle SDI,,2023,68.01393322212499,19.00263025233688,43.804112967517504,7.606660266475974
Moldova,MDA,2021,55.83901239452469,11.582091968112262,42.9221563865894,1.6784344588837774
Moldova,MDA,2022,51.70355218079031,10.282318287703667,40.15769248397864,1.579369736916473
Moldova,MDA,2023,49.8682362169943,9.420438636592404,39.17150325053075,1.591486873154597
Mongolia,MNG,2021,84.75748553101734,35.8746520517309,47.62703049149653,1.8567074113887927
Mongolia,MNG,2022,81.37902801953523,35.61779670835664,44.49291512438807,1.847725396459836
Mongolia,MNG,2023,81.61391845496415,34.28080868044819,46.078598447629545,1.8375180915274
Montenegro,MNE,2021,49.03554657082575,17.506180872243196,30.782576950477143,1.0005162425474114
Montenegro,MNE,2022,47.8885827551507,17.5906818341657,29.53876836241912,1.0081562846034415
Montenegro,MNE,2023,47.54888833809019,17.17675752480232,29.610537587663668,1.0097614079559678
Morocco,MAR,2021,68.38215000284399,3.148513003167533,63.47306877229301,2.344601720173776
Morocco,MAR,2022,68.43200523651471,2.638902796089161,64.02900019404532,2.360361923949756
Morocco,MAR,2023,67.26864667934552,2.325253116098603,63.17102388546549,2.369861010510302
Mozambique,MOZ,2021,133.10797205283606,118.10803846343984,13.785509875226808,2.197112008935392
Mozambique,MOZ,2022,129.68669122431265,114.9028125445978,13.582773999667216,2.159496329807609
Mozambique,MOZ,2023,125.85633337307776,111.12580923499318,13.543209306666656,2.1203810592119186
Myanmar,MMR,2021,123.97154283858762,76.08909747436249,40.60876927609116,11.662654526960427
Myanmar,MMR,2022,120.86908104969474,74.80977116246288,38.77508193519158,11.57942004015966
Myanmar,MMR,2023,118.10524630170325,72.58260823502911,38.29937346473019,11.43424470348393
Namibia,NAM,2021,79.4315990173772,44.860277344064784,30.994815353066123,5.167312809450898
Namibia,NAM,2022,77.0966355341758,43.208754867792194,30.313585940360834,5.11444149678988
Namibia,NAM,2023,75.60720741392433,41.62359598813735,30.42583531088653,5.0646516564444495
Nepal,NPL,2021,136.43224885890365,63.85351385112384,62.19406425047441,18.4317714400134
Nepal,NPL,2022,134.87894132611652,60.6237595384888,63.78249120438217,18.492013397897683
Nepal,NPL,2023,133.26111106641983,57.74157089323313,64.98809155380978,18.545323487991745
Netherlands,NLD,2021,19.29096156859232,0.0896361993123994,17.25142180277427,2.342460660277937
Netherlands,NLD,2022,18.586539606771527,0.0883023247268606,16.517179284518257,2.3609604070728403
Netherlands,NLD,2023,18.612504280752685,0.0853371114534315,16.536460430293964,2.3724880775011803
New Zealand,NZL,2021,9.376395319558684,0.1456288478127449,9.04056283944598,0.2089206486392083
New Zealand,NZL,2022,8.646934412209875,0.1349575402279921,8.273321160515545,0.2598461572250106
New Zealand,NZL,2023,8.598756880012333,0.1309384617828243,8.176373378836955,0.3171515005096202
Nicaragua,NIC,2021,36.98517210304467,24.72982891099952,11.490473194842709,1.0739417812244532
Nicaragua,NIC,2022,34.779565052087825,23.1091624066282,10.920959601877568,1.0417410866568575
Nicaragua,NIC,2023,33.43893638008532,21.76492797286697,10.927921583236872,1.0299626348299395
Niger,NER,2021,140.946489690758,113.18106617492327,26.25708946321204,3.220237779829693
Niger,NER,2022,140.36924844024114,112.33260449014745,26.50249277412233,3.253486089441935
Niger,NER,2023,138.46776300076368,109.0242846128928,27.901248827985423,3.2728374920208108
Nigeria,NGA,2021,83.63084398958392,46.3512493160301,36.12242532535972,1.9388177787635348
Nigeria,NGA,2022,82.90048546151318,46.17296270251131,35.53636699003318,1.979999498111357
Nigeria,NGA,2023,81.22147297940873,44.65023672782947,35.368217516927686,1.9940292619545232
North Africa and Middle East,,2021,68.7038983669138,8.709037496179825,57.598315993610825,3.4220072589894066
North Africa and Middle East,,2022,67.24731669691909,8.349402722174933,56.52199964105833,3.385781495899609
North Africa and Middle East,,2023,66.20788699154082,7.95853185665108,55.88758288420383,3.361680652939361
North America,,2021,19.112719199566964,0.0856649073071649,15.62484031868409,3.8578501301297647
North America,,2022,17.95643093982378,0.0836360473480203,14.430103426104871,3.860427958251792
North America,,2023,17.940693739755147,0.0821301468313402,14.399434161280894,3.877076076865679
North Korea,PRK,2021,146.9762502190843,89.21301215421045,40.455550537675805,28.324118669250343
North Korea,PRK,2022,142.63436198327207,89.81874469811243,35.51927413644676,27.952221129861872
North Korea,PRK,2023,140.4386936637694,87.429139317901,35.78864562426727,27.729932956423077
Northern Ireland,,2021,17.921725474810223,0.3140409776425243,16.173130046035382,1.6563668034273662
Northern Ireland,,2022,17.011363090126192,0.3031943719488674,15.28345157478936,1.632848376478678
Northern Ireland,,2023,16.834393167074893,0.2858505611724281,15.130755504161865,1.6245611591168825
Northern Mariana Islands,MNP,2021,39.30210763667331,11.729753222518536,23.92477102404501,4.380546787474945
Northern Mariana Islands,MNP,2022,38.1201219962145,11.42482351555667,23.050915014677976,4.352340958431834
Northern Mariana Islands,MNP,2023,37.64082826376656,11.026039663409406,22.989801747958133,4.323899363989
Norway,NOR,2021,11.474984816579193,0.2026029528768357,9.710341287658634,1.7469842542971754
Norway,NOR,2022,10.855094877469543,0.1901080761173368,9.12469649460081,1.712648436439397
Norway,NOR,2023,10.888941039349437,0.1831588624833597,9.153368442107954,1.726015706196801
Oceania,,2021,203.3002375523792,173.50350389306809,29.468641812166208,0.4972345914667349
Oceania,,2022,198.84061349252548,170.04268309890847,28.39990972461907,0.6034680309474253
Oceania,,2023,195.86845916320576,167.3139068465438,28.082931652560397,0.7167661273690185
Oman,OMN,2021,57.9452996814732,0.7145604367263807,56.37767951336602,1.1770816611761443
Oman,OMN,2022,54.4034240351526,0.5914359040498676,53.02618267095122,1.0816097490179288
Oman,OMN,2023,53.69908925838512,0.5028944167474898,52.426017665334726,1.0581633428149513
Pakistan,PAK,2021,127.8247895077592,61.48449998269838,59.92902517604059,10.319128364910217
Pakistan,PAK,2022,125.48330197210502,58.86971372156917,60.12764838485637,10.344738198741393
Pakistan,PAK,2023,123.21548005051204,55.96422821511912,60.70407621759009,10.378400044728938
Palestine,PSE,2021,55.24488396966165,0.7660689691696438,52.797411521696105,2.255579415109937
Palestine,PSE,2022,53.12603928440005,0.6709976592973462,50.81559318182849,2.1905186190142443
Palestine,PSE,2023,52.556431633672986,0.5797895299223991,50.33949466068661,2.1902660954079907
Panama,PAN,2021,22.877899195171,6.876841479120849,15.435325533560269,0.6911944610545206
Panama,PAN,2022,21.738714512778905,6.520393949114702,14.627081734579306,0.7145939769327593
Panama,PAN,2023,21.312229370981058,6.050155506443088,14.648618708562957,0.7392018996768638
Papua New Guinea,PNG,2021,254.73108350595385,227.08220836017432,27.27417061662304,0.601455658592931
Papua New Guinea,PNG,2022,249.2745489254629,222.4302116008534,26.35877965413082,0.7721170002813604
Papua New Guinea,PNG,2023,245.29640397227243,218.87790913139773,25.81642228048602,0.9528738916692931
Paraguay,PRY,2021,45.03825019061416,28.985780557228995,15.054432711317434,1.3134428239836542
Paraguay,PRY,2022,42.81282278873054,27.738946294071063,14.066052918015629,1.3078863880031606
Paraguay,PRY,2023,41.98531211229416,26.35801293756912,14.62176656441568,1.3006115556473954
Peru,PER,2021,32.108003801286095,13.127126424015968,18.597685119013008,0.5219503369506615
Peru,PER,2022,31.012992962052643,12.331311550400072,18.306044653026984,0.5094461091599252
Peru,PER,2023,30.145899172385008,11.875582249500637,17.890552938323548,0.5116720520039268
Philippines,PHL,2021,114.28897608304752,75.61110020572094,37.57018162872947,1.5671913883608992
Philippines,PHL,2022,109.83731960616348,72.88067399774461,35.81542580591527,1.5993739714938104
Philippines,PHL,2023,106.87248335051554,70.18225729284613,35.519276307295414,1.6333417119991809
Poland,POL,2021,37.178234325753095,3.6142417716400574,32.08666134059083,1.903801616687289
Poland,POL,2022,35.09465572067202,3.5067263371878217,30.149071527093472,1.8373298045111492
Poland,POL,2023,34.26669113638126,3.3163593514327903,29.53041716723688,1.811191440269789
Portugal,PRT,2021,16.128803846113826,0.689083771623604,13.450859902749423,2.2833291783919094
Portugal,PRT,2022,15.180827886051022,0.6486686343971695,12.50344425261671,2.300896519028533
Portugal,PRT,2023,15.49125211039693,0.6239600691087915,12.813222904358048,2.334882316563042
Puerto Rico,PRI,2021,16.705781909556865,0.1236949596513057,15.612057587488993,1.111681553796685
Puerto Rico,PRI,2022,16.515578876099436,0.1269653616503488,15.365619947497173,1.1623670934683878
Puerto Rico,PRI,2023,16.96289757358247,0.1271653876465171,15.779330403990269,1.2003859266096313
Qatar,QAT,2021,64.72292148053695,0.004741254793908,63.20900338826428,2.358761101145749
Qatar,QAT,2022,62.04042744836082,0.0044040753728896,60.54487718723825,2.305776727286762
Qatar,QAT,2023,61.79388294501408,0.0038587141420261,60.32076371921361,2.2824475287410464
Romania,ROU,2021,42.257671872218246,10.274344317186705,30.65392844122169,1.6623360727663827
Romania,ROU,2022,40.79870077511529,10.016682883354262,29.4498986523543,1.654230977570032
Romania,ROU,2023,40.416006134925496,9.54993308346071,29.52682307962321,1.662040776262044
Russia,RUS,2021,46.080050718980885,0.1933305520071299,44.6385762679573,1.521135820586334
Russia,RUS,2022,43.76386603444572,0.1795884781474137,42.35551970560384,1.4890464985493963
Russia,RUS,2023,42.73102727671296,0.1633693085975193,41.35818505356849,1.4647025395787303
Rwanda,RWA,2021,100.55949391131584,77.92314726830405,21.05214908098753,2.8386393921088717
Rwanda,RWA,2022,98.49676310613953,75.78733473428387,21.14293114564744,2.79399850856211
Rwanda,RWA,2023,97.08200323569254,74.0428280143675,21.484669038862453,2.7631549153973705
Saint Lucia,LCA,2021,39.72653762192336,5.773103909249553,33.95343371267381,0.0
Saint Lucia,LCA,2022,38.87219808112542,5.581223101787132,33.29097497933828,0.0
Saint Lucia,LCA,2023,39.21108794192493,5.211432824907389,33.99965511701755,0.0
Saint Vincent and the Grenadines,VCT,2021,50.36007841550021,11.609974236217417,38.709684527111655,0.0528298694655302
Saint Vincent and the Grenadines,VCT,2022,48.96374407654073,11.073221412419784,37.84788336503492,0.055426208227484
Saint Vincent and the Grenadines,VCT,2023,48.67290215956563,10.414223131359446,38.21271469533856,0.0596802986220711
Samoa,WSM,2021,80.41272165838696,63.67096210023232,16.7404903955273,0.0017730043107824
Samoa,WSM,2022,78.03129125541857,62.19599049577486,15.834059719284472,0.0017223020213201
Samoa,WSM,2023,76.83415607894658,60.58533752988395,16.247599166477755,0.0016992450006486
Sao Tome and Principe,STP,2021,112.71338023629392,78.89031518061438,31.550181227904204,3.501979140124882
Sao Tome and Principe,STP,2022,111.8873244976991,76.72123078931213,32.752274876510384,3.694662211201341
Sao Tome and Principe,STP,2023,110.08124488937102,74.2261855828821,33.31577333068209,3.860018237551194
Saudi Arabia,SAU,2021,69.34716062341386,0.2338991779403838,67.27417988945994,2.843313890043786
Saudi Arabia,SAU,2022,65.16091330384386,0.2015879177903994,63.12547376836102,2.7763069367105007
Saudi Arabia,SAU,2023,64.07581882776527,0.1622059623727093,62.14309683563553,2.6963898995374955
Scotland,,2021,17.47829991091806,0.7177599187386725,15.047484046811684,1.9325711092738191
Scotland,,2022,16.651897585157094,0.6812285106700732,14.212786981499402,1.9664398837835009
Scotland,,2023,16.506797577099082,0.6474090907304701,14.113348944769148,1.952404658686935
Senegal,SEN,2021,108.65704997407953,82.55424997972328,25.060840473413247,1.820418586719944
Senegal,SEN,2022,107.0737026964926,83.43234416447542,22.563921564809952,1.8674436004426875
Senegal,SEN,2023,106.0552118202052,81.36546710273886,23.59981667724977,1.8902705689890265
Serbia,SRB,2021,68.17432544424858,24.653742038719948,41.42772016109543,2.8767872771735683
Serbia,SRB,2022,63.988774383850966,23.757082106619997,38.18777875193208,2.781758743957797
Serbia,SRB,2023,62.57853348270601,22.926748163718383,37.63655417248132,2.7388789554395108
Seychelles,SYC,2021,43.19669307413467,4.423784242319693,38.32154400586758,0.5709955258896999
Seychelles,SYC,2022,43.12389498068841,3.968503449896568,38.71247670646706,0.5616485311471339
Seychelles,SYC,2023,42.32630251704251,3.660678958646263,38.22685752011138,0.5555092809656966
Sierra Leone,SLE,2021,156.9118728561813,138.35466103205533,17.299434431684915,2.263931294542433
Sierra Leone,SLE,2022,152.9037149503743,135.22001112588538,16.399096420340967,2.3019408444815026
Sierra Leone,SLE,2023,149.59833720319767,131.61150095456225,16.679889839617303,2.3292019011776355
Singapore,SGP,2021,21.70642760931517,0.0414583970304986,21.060794616097667,0.7639883762824391
Singapore,SGP,2022,19.932635819194875,0.0383723830743652,19.28639988060765,0.760298828076953
Singapore,SGP,2023,19.98012764703665,0.0356739992317304,19.29837689064142,0.809215757106203
Slovakia,SVK,2021,38.51551686307555,1.7925318590002146,35.39315245181512,1.671183130856745
Slovakia,SVK,2022,35.80706769758997,1.7464969382455544,32.77760613856719,1.597683505733314
Slovakia,SVK,2023,35.36190176779609,1.6290348845850045,32.47774035832761,1.5648600281623104
Slovenia,SVN,2021,20.81567124765231,1.7056260091773898,17.73689150517233,1.7127076446522151
Slovenia,SVN,2022,19.738110842518985,1.6336504516446515,16.747235343161723,1.678591837129633
Slovenia,SVN,2023,19.72328919282849,1.5656381503288528,16.790947813723637,1.6910186968514824
Solomon Islands,SLB,2021,192.32125775356735,173.11704919427422,19.14370387158309,0.0972880976424678
Solomon Islands,SLB,2022,189.48150085817096,171.2595021241968,18.145631929189992,0.1221665099715701
Solomon Islands,SLB,2023,187.2542829404484,168.81778654307763,18.342997618557877,0.1489647395676695
Somalia,SOM,2021,171.53311536272508,153.6960695608444,17.04660123827459,1.5665240018611544
Somalia,SOM,2022,168.24036392302193,150.11417549300518,17.31669576799138,1.5918616363104885
Somalia,SOM,2023,165.82858222804225,147.88948784960408,17.114341181538435,1.6214096772047784
South Africa,ZAF,2021,65.6569820093827,14.797394553350422,48.54142418716739,3.093138378435287
South Africa,ZAF,2022,63.01018395907781,13.32702421867385,47.34459604568104,3.0979383294261607
South Africa,ZAF,2023,57.853890015715216,10.99690220411361,44.6444465060163,2.923280371519416
South Asia,,2021,133.26788833132156,58.06244266163544,65.97549385358793,15.836615244515214
South Asia,,2022,131.2674076965775,55.66494431167965,66.25083377699103,15.898912952897115
South Asia,,2023,128.80321748006003,52.53805749097572,66.90052673883338,15.83877881494094
South Korea,KOR,2021,23.47566901588637,0.0164931025604042,21.935468541534085,2.002496186898149
South Korea,KOR,2022,21.884708352766697,0.0158507352171327,20.329485027751257,1.9945717657850728
South Korea,KOR,2023,21.69790198713537,0.0151757437908913,20.123075108002297,2.0204681805617746
South Sudan,SSD,2021,160.89468487415104,133.4676010766305,25.634709680803823,3.480300834496096
South Sudan,SSD,2022,159.05513266728386,132.69698105936976,24.54764637593839,3.487405505214781
South Sudan,SSD,2023,156.1654698833523,129.42378575980354,24.92356244287077,3.489704459563633
Southeast Asia,,2021,70.94207136938867,38.25719320680535,30.748067754449984,2.7841194312668964
Southeast Asia,,2022,68.52215980122962,36.76593726526925,29.79277701359899,2.795432620215027
Southeast Asia,,2023,66.89490627615808,35.016602366394665,29.893185902022225,2.8097893560865117
"Southeast Asia, East Asia, and Oceania",,2021,77.77720552650453,23.84754697102247,47.575835936505456,9.603736056539784
"Southeast Asia, East Asia, and Oceania",,2022,74.51444725482679,23.20937795173783,44.92384859712253,9.480824774235693
"Southeast Asia, East Asia, and Oceania",,2023,72.56410760755641,21.25422102472787,44.908321835093744,9.473460985767224
Southern Latin America,,2021,29.93540619053211,2.604863032909032,26.121704977499927,1.47683864095203
Southern Latin America,,2022,28.831655254152466,2.495345097184296,25.072202215953563,1.5307339478069135
Southern Latin America,,2023,28.393856638459727,2.372909582957804,24.71485624217784,1.5794133376377777
Southern Sub-Saharan Africa,,2021,77.87242031444102,29.98239853550153,45.40722787500136,3.4117726263642023
Southern Sub-Saharan Africa,,2022,74.84209993404143,28.03792653096717,44.313819357432514,3.395232097964757
Southern Sub-Saharan Africa,,2023,69.84809263012343,25.338791216779544,42.13127546960815,3.2341342899538565
Spain,ESP,2021,15.97984597308629,0.4897220100656003,12.941654472684991,2.987383868436818
Spain,ESP,2022,14.776496470057172,0.4649402002852436,11.83727323849756,2.876633568567202
Spain,ESP,2023,14.481292760208191,0.4396444651459856,11.598344171796596,2.8389567962445423
Sri Lanka,LKA,2021,52.568597120510894,26.428051713544143,25.74590762333878,0.5544009925210892
Sri Lanka,LKA,2022,43.272225552621066,26.903919346082866,15.929086422519344,0.5763735697000097
Sri Lanka,LKA,2023,38.46263658418249,25.16209965960096,12.832796978689537,0.5972401386002671
Sub-Saharan Africa,,2021,107.59496315209684,76.47238546917175,29.53553909451301,2.655769873770848
Sub-Saharan Africa,,2022,105.32924951642909,74.4952472050169,29.22642671978721,2.672383223979665
Sub-Saharan Africa,,2023,102.7262742059895,72.18739462767438,28.935964187790116,2.6604924638297542
Sudan,SDN,2021,100.55114882257786,57.00683018345738,42.09278829590246,2.3544900543502973
Sudan,SDN,2022,97.36845987054284,55.30052003762764,40.58802662406661,2.374240421818832
Sudan,SDN,2023,95.70386241591244,52.43083262939619,41.764316572238585,2.40480390787413
Suriname,SUR,2021,50.61099976887567,12.327838233078271,37.86042617530555,0.5597376762371654
Suriname,SUR,2022,50.09759588913193,11.993360144345145,37.66496751410752,0.5786762382213296
Suriname,SUR,2023,48.714428646444254,11.351051551281138,36.92001981131924,0.5823429853404283
Swaziland,SWZ,2021,118.54146469686536,72.64333884586713,41.8673874885878,5.527406823277089
Swaziland,SWZ,2022,111.5505316879362,67.77632693252572,39.85504479767981,5.325946863037777
Swaziland,SWZ,2023,106.34176901707583,63.45187710098276,39.07458229346773,5.164878948924798
Sweden,SWE,2021,9.85002662300768,0.2003195918426075,8.47778460386595,1.2862486083955107
Sweden,SWE,2022,9.280194026324793,0.1813829702733366,7.913134283995126,1.2942612202201806
Sweden,SWE,2023,9.395303079970224,0.1753970159529749,8.04095235887221,1.2898080360029038
Switzerland,CHE,2021,12.91571029469802,0.2073064114162343,11.14980039001042,1.840616746853729
Switzerland,CHE,2022,11.980382637095683,0.2000679032839555,10.273577037183337,1.765144837350302
Switzerland,CHE,2023,11.705171652358956,0.1882479350399344,10.03948848728255,1.7294882607249202
Syria,SYR,2021,65.14243341579177,0.1199732315938947,62.968819499372806,2.847088614851871
Syria,SYR,2022,64.8413130518774,0.1027774808692709,62.66722107110201,2.8664013549954306
Syria,SYR,2023,64.22641351172673,0.0882046181619087,62.061240742088,2.874932139301012
Taiwan,TWN,2021,33.33393615747206,1.7285849212710949,28.73069846528262,3.744141209900551
Taiwan,TWN,2022,32.79977620851469,1.6998042689181811,28.17916452042053,3.7650180472911727
Taiwan,TWN,2023,32.74411355504219,1.5837054918517772,28.216119166410635,3.791293467412275
